1642688280000,42416.07000000,42459.45000000,42410.00000000,42459.45000000,18.29485000,1642688339999,776245.34281670,745,8.93853000,379296.26758910,0
1642688340000,42459.44000000,42466.88000000,42424.36000000,42455.79000000,15.20499000,1642688399999,645368.27339970,684,9.31496000,395355.65315420,0
1642688400000,42455.80000000,42476.32000000,42442.66000000,42449.69000000,17.08061000,1642688459999,725155.66332220,653,8.05077000,341799.75935800,0
1642688460000,42449.68000000,42469.99000000,42446.91000000,42447.89000000,16.83356000,1642688519999,714695.02505550,631,7.39253000,313849.45220110,0
1642688520000,42447.88000000,42473.78000000,42447.88000000,42473.78000000,13.00134000,1642688579999,552107.49180610,614,9.74637000,413874.95898450,0
1642688580000,42473.77000000,42473.78000000,42440.78000000,42440.84000000,19.62181000,1642688639999,833149.77353970,673,6.96359000,295650.76997590,0
1642688640000,42440.83000000,42474.72000000,42440.83000000,42467.26000000,38.48304000,1642688699999,1633850.22283490,716,34.59826000,1468899.47478550,0
1642688700000,42467.25000000,42467.26000000,42438.38000000,42452.03000000,18.97960000,1642688759999,805708.48043120,771,8.75821000,371787.57175910,0
1642688760000,42452.02000000,42454.73000000,42426.23000000,42431.49000000,14.26766000,1642688819999,605545.91971440,660,7.87948000,334420.37949640,0
1642688820000,42431.48000000,42431.49000000,42400.81000000,42400.82000000,12.37072000,1642688879999,524777.79192640,614,4.89587000,207686.31337640,0
1642688880000,42400.81000000,42429.00000000,42393.93000000,42417.19000000,15.37714000,1642688939999,652113.76323760,655,9.08292000,385209.06713010,0
1642688940000,42417.19000000,42430.76000000,42394.00000000,42401.60000000,22.84322000,1642688999999,968910.08054370,589,9.46571000,401496.65590400,0
1642689000000,42401.60000000,42489.35000000,42393.94000000,42489.34000000,31.76975000,1642689059999,1348182.65299820,900,21.44390000,909902.85456170,0
1642689060000,42489.35000000,42690.00000000,42466.64000000,42656.42000000,180.70993000,1642689119999,7696395.58727720,4636,122.40857000,5212867.56891930,0
1642689120000,42656.42000000,42719.60000000,42622.91000000,42697.67000000,130.45726000,1642689179999,5566994.51061310,2641,85.31498000,3640753.23761920,0
